subject category,predicate,object category,begin_fid,end_fid,video_id
sheep,walk_left,sheep,165,195,ILSVRC2015_train_00591001
sheep,walk_right,sheep,165,195,ILSVRC2015_train_00591001
sheep,walk_past,sheep,165,195,ILSVRC2015_train_00591001
motorcycle,jump_beneath,person,0,30,ILSVRC2015_train_00596000
person,stand_above,motorcycle,0,30,ILSVRC2015_train_00596000
person,ride,motorcycle,0,30,ILSVRC2015_train_00596000
lizard,lie_left,person,0,30,ILSVRC2015_train_00623001
lizard,watch,person,0,30,ILSVRC2015_train_00623001
person,right,lizard,0,30,ILSVRC2015_train_00623001
person,play,lizard,0,30,ILSVRC2015_train_00623001
turtle,left,person,105,135,ILSVRC2015_train_00623001
person,right,turtle,105,135,ILSVRC2015_train_00623001
person,pull,turtle,105,135,ILSVRC2015_train_00623001
person,touch,turtle,105,135,ILSVRC2015_train_00623001
lizard,watch,person,345,375,ILSVRC2015_train_00623001
person,feed,lizard,345,375,ILSVRC2015_train_00623001
person,watch,lizard,345,375,ILSVRC2015_train_00623001
lizard,watch,person,405,435,ILSVRC2015_train_00623001
person,feed,lizard,405,435,ILSVRC2015_train_00623001
dog,walk_right,person,0,30,ILSVRC2015_train_00624000
dog,walk_next_to,person,0,30,ILSVRC2015_train_00624000
dog,watch,person,0,30,ILSVRC2015_train_00624000
person,walk_next_to,dog,0,30,ILSVRC2015_train_00624000
person,walk_left,dog,0,30,ILSVRC2015_train_00624000
person,taller,dog,0,30,ILSVRC2015_train_00624000
person,larger,dog,0,30,ILSVRC2015_train_00624000
person,feed,dog,0,30,ILSVRC2015_train_00624000
dog,walk_right,person,75,105,ILSVRC2015_train_00624000
dog,walk_next_to,person,75,105,ILSVRC2015_train_00624000
dog,watch,person,75,105,ILSVRC2015_train_00624000
person,walk_next_to,dog,75,105,ILSVRC2015_train_00624000
person,walk_left,dog,75,105,ILSVRC2015_train_00624000
person,taller,dog,75,105,ILSVRC2015_train_00624000
person,larger,dog,75,105,ILSVRC2015_train_00624000
person,feed,dog,75,105,ILSVRC2015_train_00624000
dog,stand_right,person,120,150,ILSVRC2015_train_00624000
dog,stand_next_to,person,120,150,ILSVRC2015_train_00624000
dog,watch,person,120,150,ILSVRC2015_train_00624000
person,walk_next_to,dog,120,150,ILSVRC2015_train_00624000
person,walk_left,dog,120,150,ILSVRC2015_train_00624000
person,taller,dog,120,150,ILSVRC2015_train_00624000
person,larger,dog,120,150,ILSVRC2015_train_00624000
person,feed,dog,120,150,ILSVRC2015_train_00624000
dog,stand_right,person,225,255,ILSVRC2015_train_00624000
dog,stand_next_to,person,225,255,ILSVRC2015_train_00624000
person,stand_next_to,dog,225,255,ILSVRC2015_train_00624000
person,stand_left,dog,225,255,ILSVRC2015_train_00624000
person,taller,dog,225,255,ILSVRC2015_train_00624000
person,larger,dog,225,255,ILSVRC2015_train_00624000
person,feed,dog,225,255,ILSVRC2015_train_00624000
dog,stand_right,person,285,315,ILSVRC2015_train_00624000
dog,stand_next_to,person,285,315,ILSVRC2015_train_00624000
dog,stand_left,person,285,315,ILSVRC2015_train_00624000
person,stand_right,dog,285,315,ILSVRC2015_train_00624000
person,stand_next_to,dog,285,315,ILSVRC2015_train_00624000
person,stand_left,dog,285,315,ILSVRC2015_train_00624000
person,taller,dog,285,315,ILSVRC2015_train_00624000
person,larger,dog,285,315,ILSVRC2015_train_00624000
person,feed,dog,285,315,ILSVRC2015_train_00624000
dog,stand_right,person,360,390,ILSVRC2015_train_00624000
dog,stand_next_to,person,360,390,ILSVRC2015_train_00624000
person,stand_next_to,dog,360,390,ILSVRC2015_train_00624000
person,stand_left,dog,360,390,ILSVRC2015_train_00624000
person,taller,dog,360,390,ILSVRC2015_train_00624000
person,larger,dog,360,390,ILSVRC2015_train_00624000
person,feed,dog,360,390,ILSVRC2015_train_00624000
dog,stand_right,person,435,465,ILSVRC2015_train_00624000
dog,stand_next_to,person,435,465,ILSVRC2015_train_00624000
person,stand_next_to,dog,435,465,ILSVRC2015_train_00624000
person,stand_left,dog,435,465,ILSVRC2015_train_00624000
person,taller,dog,435,465,ILSVRC2015_train_00624000
person,larger,dog,435,465,ILSVRC2015_train_00624000
person,feed,dog,435,465,ILSVRC2015_train_00624000
dog,walk_right,person,540,570,ILSVRC2015_train_00624000
dog,walk_next_to,person,540,570,ILSVRC2015_train_00624000
person,walk_next_to,dog,540,570,ILSVRC2015_train_00624000
person,walk_left,dog,540,570,ILSVRC2015_train_00624000
person,taller,dog,540,570,ILSVRC2015_train_00624000
person,larger,dog,540,570,ILSVRC2015_train_00624000
person,feed,dog,540,570,ILSVRC2015_train_00624000
dog,sit_right,person,0,30,ILSVRC2015_train_00624002
person,stand_left,dog,0,30,ILSVRC2015_train_00624002
person,taller,dog,0,30,ILSVRC2015_train_00624002
person,feed,dog,0,30,ILSVRC2015_train_00624002
dog,sit_right,person,60,90,ILSVRC2015_train_00624002
person,stand_left,dog,60,90,ILSVRC2015_train_00624002
person,taller,dog,60,90,ILSVRC2015_train_00624002
person,feed,dog,60,90,ILSVRC2015_train_00624002
dog,sit_right,person,180,210,ILSVRC2015_train_00624002
person,stand_left,dog,180,210,ILSVRC2015_train_00624002
person,taller,dog,180,210,ILSVRC2015_train_00624002
person,feed,dog,180,210,ILSVRC2015_train_00624002
fox,run_behind,fox,60,90,ILSVRC2015_train_00632000
fox,run_away,fox,60,90,ILSVRC2015_train_00632000
fox,walk_front,fox,60,90,ILSVRC2015_train_00632000
fox,run_behind,fox,75,105,ILSVRC2015_train_00632000
fox,run_away,fox,75,105,ILSVRC2015_train_00632000
fox,run_front,fox,75,105,ILSVRC2015_train_00632000
fox,run_behind,fox,90,120,ILSVRC2015_train_00632000
fox,run_front,fox,90,120,ILSVRC2015_train_00632000
fox,run_toward,fox,90,120,ILSVRC2015_train_00632000
fox,stand_behind,fox,105,135,ILSVRC2015_train_00632000
fox,run_front,fox,105,135,ILSVRC2015_train_00632000
fox,run_toward,fox,105,135,ILSVRC2015_train_00632000
fox,run_right,fox,120,150,ILSVRC2015_train_00632000
fox,play,fox,120,150,ILSVRC2015_train_00632000
fox,run_toward,fox,120,150,ILSVRC2015_train_00632000
fox,run_left,fox,120,150,ILSVRC2015_train_00632000
fox,play,fox,120,150,ILSVRC2015_train_00632000
fox,right,fox,135,165,ILSVRC2015_train_00632000
fox,play,fox,135,165,ILSVRC2015_train_00632000
fox,left,fox,135,165,ILSVRC2015_train_00632000
fox,play,fox,135,165,ILSVRC2015_train_00632000
fox,right,fox,150,180,ILSVRC2015_train_00632000
fox,play,fox,150,180,ILSVRC2015_train_00632000
fox,left,fox,150,180,ILSVRC2015_train_00632000
fox,play,fox,150,180,ILSVRC2015_train_00632000
fox,walk_right,fox,165,195,ILSVRC2015_train_00632000
fox,play,fox,165,195,ILSVRC2015_train_00632000
fox,stand_left,fox,165,195,ILSVRC2015_train_00632000
fox,play,fox,165,195,ILSVRC2015_train_00632000
fox,right,fox,225,255,ILSVRC2015_train_00632000
fox,play,fox,225,255,ILSVRC2015_train_00632000
fox,left,fox,225,255,ILSVRC2015_train_00632000
fox,play,fox,225,255,ILSVRC2015_train_00632000
fox,right,fox,240,270,ILSVRC2015_train_00632000
fox,play,fox,240,270,ILSVRC2015_train_00632000
fox,left,fox,240,270,ILSVRC2015_train_00632000
fox,play,fox,240,270,ILSVRC2015_train_00632000
fox,right,fox,255,285,ILSVRC2015_train_00632000
fox,play,fox,255,285,ILSVRC2015_train_00632000
fox,left,fox,255,285,ILSVRC2015_train_00632000
fox,play,fox,255,285,ILSVRC2015_train_00632000
fox,run_right,fox,270,300,ILSVRC2015_train_00632000
fox,play,fox,270,300,ILSVRC2015_train_00632000
fox,walk_left,fox,270,300,ILSVRC2015_train_00632000
fox,play,fox,270,300,ILSVRC2015_train_00632000
fox,walk_right,fox,285,315,ILSVRC2015_train_00632000
fox,play,fox,285,315,ILSVRC2015_train_00632000
fox,stand_left,fox,285,315,ILSVRC2015_train_00632000
fox,play,fox,285,315,ILSVRC2015_train_00632000
fox,run_right,fox,0,30,ILSVRC2015_train_00632001
fox,run_toward,fox,0,30,ILSVRC2015_train_00632001
fox,play,fox,0,30,ILSVRC2015_train_00632001
fox,watch,fox,0,30,ILSVRC2015_train_00632001
fox,stand_left,fox,0,30,ILSVRC2015_train_00632001
fox,walk_right,fox,15,45,ILSVRC2015_train_00632001
fox,walk_front,fox,15,45,ILSVRC2015_train_00632001
fox,walk_away,fox,15,45,ILSVRC2015_train_00632001
fox,play,fox,15,45,ILSVRC2015_train_00632001
fox,watch,fox,15,45,ILSVRC2015_train_00632001
fox,walk_behind,fox,15,45,ILSVRC2015_train_00632001
fox,walk_left,fox,15,45,ILSVRC2015_train_00632001
fox,play,fox,15,45,ILSVRC2015_train_00632001
fox,jump_right,fox,90,120,ILSVRC2015_train_00632001
fox,jump_front,fox,90,120,ILSVRC2015_train_00632001
fox,play,fox,90,120,ILSVRC2015_train_00632001
fox,watch,fox,90,120,ILSVRC2015_train_00632001
fox,walk_toward,fox,90,120,ILSVRC2015_train_00632001
fox,walk_behind,fox,90,120,ILSVRC2015_train_00632001
fox,walk_left,fox,90,120,ILSVRC2015_train_00632001
fox,play,fox,90,120,ILSVRC2015_train_00632001
fox,watch,fox,90,120,ILSVRC2015_train_00632001
fox,stand_left,fox,210,240,ILSVRC2015_train_00632001
fox,sit_right,fox,210,240,ILSVRC2015_train_00632001
antelope,stand_behind,antelope,15,45,ILSVRC2015_train_00636001
antelope,taller,antelope,15,45,ILSVRC2015_train_00636001
antelope,larger,antelope,15,45,ILSVRC2015_train_00636001
antelope,stand_front,antelope,15,45,ILSVRC2015_train_00636001
antelope,stand_behind,antelope,90,120,ILSVRC2015_train_00636001
antelope,taller,antelope,90,120,ILSVRC2015_train_00636001
antelope,larger,antelope,90,120,ILSVRC2015_train_00636001
antelope,stand_front,antelope,90,120,ILSVRC2015_train_00636001
antelope,stand_front,antelope,90,120,ILSVRC2015_train_00636001
antelope,taller,antelope,90,120,ILSVRC2015_train_00636001
antelope,larger,antelope,90,120,ILSVRC2015_train_00636001
antelope,walk_past,antelope,90,120,ILSVRC2015_train_00636001
antelope,walk_behind,antelope,90,120,ILSVRC2015_train_00636001
antelope,stand_front,antelope,90,120,ILSVRC2015_train_00636001
antelope,walk_past,antelope,90,120,ILSVRC2015_train_00636001
antelope,walk_behind,antelope,90,120,ILSVRC2015_train_00636001
antelope,stand_behind,antelope,0,30,ILSVRC2015_train_00636003
antelope,taller,antelope,0,30,ILSVRC2015_train_00636003
antelope,larger,antelope,0,30,ILSVRC2015_train_00636003
antelope,walk_past,antelope,0,30,ILSVRC2015_train_00636003
antelope,walk_front,antelope,0,30,ILSVRC2015_train_00636003
rabbit,sit_left,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_right,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_above,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_beneath,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_above,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_left,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_beneath,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_right,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_right,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_above,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_beneath,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_left,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_above,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_beneath,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_left,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_right,rabbit,0,30,ILSVRC2015_train_00637000
rabbit,sit_left,rabbit,270,300,ILSVRC2015_train_00637000
rabbit,sit_right,rabbit,270,300,ILSVRC2015_train_00637000
car,stop_right,car,0,30,ILSVRC2015_train_00645001
car,stop_left,car,0,30,ILSVRC2015_train_00645001
car,stop_right,fox,0,30,ILSVRC2015_train_00645001
car,taller,fox,0,30,ILSVRC2015_train_00645001
car,larger,fox,0,30,ILSVRC2015_train_00645001
fox,walk_past,car,0,30,ILSVRC2015_train_00645001
fox,walk_left,car,0,30,ILSVRC2015_train_00645001
car,stop_left,fox,0,30,ILSVRC2015_train_00645001
car,taller,fox,0,30,ILSVRC2015_train_00645001
car,larger,fox,0,30,ILSVRC2015_train_00645001
fox,walk_past,car,0,30,ILSVRC2015_train_00645001
fox,walk_right,car,0,30,ILSVRC2015_train_00645001
car,stop_right,car,15,45,ILSVRC2015_train_00645001
car,stop_left,car,15,45,ILSVRC2015_train_00645001
car,stop_right,fox,15,45,ILSVRC2015_train_00645001
car,taller,fox,15,45,ILSVRC2015_train_00645001
car,larger,fox,15,45,ILSVRC2015_train_00645001
fox,walk_past,car,15,45,ILSVRC2015_train_00645001
fox,walk_left,car,15,45,ILSVRC2015_train_00645001
car,stop_left,fox,15,45,ILSVRC2015_train_00645001
car,taller,fox,15,45,ILSVRC2015_train_00645001
car,larger,fox,15,45,ILSVRC2015_train_00645001
fox,walk_past,car,15,45,ILSVRC2015_train_00645001
fox,walk_right,car,15,45,ILSVRC2015_train_00645001
car,stop_right,car,30,60,ILSVRC2015_train_00645001
car,stop_left,car,30,60,ILSVRC2015_train_00645001
car,stop_right,fox,30,60,ILSVRC2015_train_00645001
car,taller,fox,30,60,ILSVRC2015_train_00645001
car,larger,fox,30,60,ILSVRC2015_train_00645001
fox,walk_past,car,30,60,ILSVRC2015_train_00645001
fox,walk_left,car,30,60,ILSVRC2015_train_00645001
car,stop_left,fox,30,60,ILSVRC2015_train_00645001
car,taller,fox,30,60,ILSVRC2015_train_00645001
car,larger,fox,30,60,ILSVRC2015_train_00645001
fox,walk_past,car,30,60,ILSVRC2015_train_00645001
fox,walk_right,car,30,60,ILSVRC2015_train_00645001
car,stop_right,car,45,75,ILSVRC2015_train_00645001
car,stop_left,car,45,75,ILSVRC2015_train_00645001
car,stop_right,fox,45,75,ILSVRC2015_train_00645001
car,taller,fox,45,75,ILSVRC2015_train_00645001
car,larger,fox,45,75,ILSVRC2015_train_00645001
fox,walk_past,car,45,75,ILSVRC2015_train_00645001
fox,walk_left,car,45,75,ILSVRC2015_train_00645001
car,stop_left,fox,45,75,ILSVRC2015_train_00645001
car,taller,fox,45,75,ILSVRC2015_train_00645001
car,larger,fox,45,75,ILSVRC2015_train_00645001
fox,walk_past,car,45,75,ILSVRC2015_train_00645001
fox,walk_right,car,45,75,ILSVRC2015_train_00645001
car,stop_right,car,60,90,ILSVRC2015_train_00645001
car,stop_left,car,60,90,ILSVRC2015_train_00645001
car,stop_front,fox,135,165,ILSVRC2015_train_00645001
car,stop_left,fox,135,165,ILSVRC2015_train_00645001
car,taller,fox,135,165,ILSVRC2015_train_00645001
car,larger,fox,135,165,ILSVRC2015_train_00645001
fox,walk_toward,car,135,165,ILSVRC2015_train_00645001
fox,walk_behind,car,135,165,ILSVRC2015_train_00645001
fox,walk_right,car,135,165,ILSVRC2015_train_00645001
car,stop_front,fox,150,180,ILSVRC2015_train_00645001
car,stop_left,fox,150,180,ILSVRC2015_train_00645001
car,taller,fox,150,180,ILSVRC2015_train_00645001
car,larger,fox,150,180,ILSVRC2015_train_00645001
fox,walk_toward,car,150,180,ILSVRC2015_train_00645001
fox,walk_behind,car,150,180,ILSVRC2015_train_00645001
fox,walk_right,car,150,180,ILSVRC2015_train_00645001
car,stop_front,fox,165,195,ILSVRC2015_train_00645001
car,stop_left,fox,165,195,ILSVRC2015_train_00645001
car,taller,fox,165,195,ILSVRC2015_train_00645001
car,larger,fox,165,195,ILSVRC2015_train_00645001
fox,walk_past,car,165,195,ILSVRC2015_train_00645001
fox,walk_behind,car,165,195,ILSVRC2015_train_00645001
fox,walk_right,car,165,195,ILSVRC2015_train_00645001
car,stop_right,fox,300,330,ILSVRC2015_train_00645001
car,taller,fox,300,330,ILSVRC2015_train_00645001
car,larger,fox,300,330,ILSVRC2015_train_00645001
fox,walk_left,car,300,330,ILSVRC2015_train_00645001
car,stop_right,fox,315,345,ILSVRC2015_train_00645001
car,taller,fox,315,345,ILSVRC2015_train_00645001
car,larger,fox,315,345,ILSVRC2015_train_00645001
fox,walk_left,car,315,345,ILSVRC2015_train_00645001
fox,stand_left,car,90,120,ILSVRC2015_train_00645002
car,stop_right,fox,90,120,ILSVRC2015_train_00645002
car,taller,fox,90,120,ILSVRC2015_train_00645002
car,larger,fox,90,120,ILSVRC2015_train_00645002
fox,stand_left,car,210,240,ILSVRC2015_train_00645002
car,stop_right,fox,210,240,ILSVRC2015_train_00645002
car,taller,fox,210,240,ILSVRC2015_train_00645002
car,larger,fox,210,240,ILSVRC2015_train_00645002
fox,walk_left,car,270,300,ILSVRC2015_train_00645002
car,stop_right,fox,270,300,ILSVRC2015_train_00645002
car,taller,fox,270,300,ILSVRC2015_train_00645002
car,larger,fox,270,300,ILSVRC2015_train_00645002
dog,walk_with,person,0,30,ILSVRC2015_train_00647000
dog,walk_left,person,0,30,ILSVRC2015_train_00647000
person,walk_right,dog,0,30,ILSVRC2015_train_00647000
person,walk_with,dog,0,30,ILSVRC2015_train_00647000
person,taller,dog,0,30,ILSVRC2015_train_00647000
person,larger,dog,0,30,ILSVRC2015_train_00647000
dog,walk_with,person,0,30,ILSVRC2015_train_00647000
dog,walk_left,person,0,30,ILSVRC2015_train_00647000
person,walk_right,dog,0,30,ILSVRC2015_train_00647000
person,walk_with,dog,0,30,ILSVRC2015_train_00647000
person,taller,dog,0,30,ILSVRC2015_train_00647000
person,larger,dog,0,30,ILSVRC2015_train_00647000
person,walk_next_to,person,0,30,ILSVRC2015_train_00647000
person,walk_with,person,0,30,ILSVRC2015_train_00647000
person,walk_left,person,0,30,ILSVRC2015_train_00647000
person,walk_right,person,0,30,ILSVRC2015_train_00647000
person,walk_next_to,person,0,30,ILSVRC2015_train_00647000
person,walk_with,person,0,30,ILSVRC2015_train_00647000
dog,walk_with,person,45,75,ILSVRC2015_train_00647000
dog,walk_left,person,45,75,ILSVRC2015_train_00647000
person,walk_right,dog,45,75,ILSVRC2015_train_00647000
person,walk_with,dog,45,75,ILSVRC2015_train_00647000
person,taller,dog,45,75,ILSVRC2015_train_00647000
person,larger,dog,45,75,ILSVRC2015_train_00647000
dog,walk_with,person,45,75,ILSVRC2015_train_00647000
dog,walk_left,person,45,75,ILSVRC2015_train_00647000
person,walk_right,dog,45,75,ILSVRC2015_train_00647000
person,walk_with,dog,45,75,ILSVRC2015_train_00647000
person,taller,dog,45,75,ILSVRC2015_train_00647000
person,larger,dog,45,75,ILSVRC2015_train_00647000
person,walk_next_to,person,45,75,ILSVRC2015_train_00647000
person,walk_with,person,45,75,ILSVRC2015_train_00647000
person,walk_left,person,45,75,ILSVRC2015_train_00647000
person,walk_right,person,45,75,ILSVRC2015_train_00647000
person,walk_next_to,person,45,75,ILSVRC2015_train_00647000
person,walk_with,person,45,75,ILSVRC2015_train_00647000
dog,walk_behind,ball,0,30,ILSVRC2015_train_00651000
dog,taller,ball,0,30,ILSVRC2015_train_00651000
dog,larger,ball,0,30,ILSVRC2015_train_00651000
dog,play,ball,0,30,ILSVRC2015_train_00651000
dog,bite,ball,0,30,ILSVRC2015_train_00651000
dog,watch,ball,0,30,ILSVRC2015_train_00651000
ball,front,dog,0,30,ILSVRC2015_train_00651000
dog,stand_behind,ball,45,75,ILSVRC2015_train_00651000
dog,taller,ball,45,75,ILSVRC2015_train_00651000
dog,larger,ball,45,75,ILSVRC2015_train_00651000
dog,play,ball,45,75,ILSVRC2015_train_00651000
dog,bite,ball,45,75,ILSVRC2015_train_00651000
dog,watch,ball,45,75,ILSVRC2015_train_00651000
ball,front,dog,45,75,ILSVRC2015_train_00651000
car,stop_right,car,0,30,ILSVRC2015_train_00657000
car,stop_front,car,0,30,ILSVRC2015_train_00657000
car,stop_behind,car,0,30,ILSVRC2015_train_00657000
car,stop_left,car,0,30,ILSVRC2015_train_00657000
train,move_past,car,2190,2220,ILSVRC2015_train_00657000
train,move_left,car,2190,2220,ILSVRC2015_train_00657000
car,stop_right,train,2190,2220,ILSVRC2015_train_00657000
train,move_behind,car,2445,2475,ILSVRC2015_train_00657000
train,move_left,car,2445,2475,ILSVRC2015_train_00657000
car,stop_right,train,2445,2475,ILSVRC2015_train_00657000
car,stop_front,train,2445,2475,ILSVRC2015_train_00657000
train,move_past,car,2445,2475,ILSVRC2015_train_00657000
train,move_left,car,2445,2475,ILSVRC2015_train_00657000
car,stop_right,train,2445,2475,ILSVRC2015_train_00657000
train,move_left,car,2445,2475,ILSVRC2015_train_00657000
car,stop_right,train,2445,2475,ILSVRC2015_train_00657000
car,stop_front,car,2445,2475,ILSVRC2015_train_00657000
car,stop_left,car,2445,2475,ILSVRC2015_train_00657000
car,stop_right,car,2445,2475,ILSVRC2015_train_00657000
car,stop_behind,car,2445,2475,ILSVRC2015_train_00657000
car,stop_front,car,2445,2475,ILSVRC2015_train_00657000
car,stop_left,car,2445,2475,ILSVRC2015_train_00657000
car,stop_right,car,2445,2475,ILSVRC2015_train_00657000
car,stop_behind,car,2445,2475,ILSVRC2015_train_00657000
car,stop_left,car,2445,2475,ILSVRC2015_train_00657000
car,stop_right,car,2445,2475,ILSVRC2015_train_00657000
train,move_past,car,0,30,ILSVRC2015_train_00660000
train,move_left,car,0,30,ILSVRC2015_train_00660000
train,taller,car,0,30,ILSVRC2015_train_00660000
train,larger,car,0,30,ILSVRC2015_train_00660000
car,stop_right,train,0,30,ILSVRC2015_train_00660000
train,move_past,car,390,420,ILSVRC2015_train_00660000
train,move_behind,car,390,420,ILSVRC2015_train_00660000
train,move_left,car,390,420,ILSVRC2015_train_00660000
train,taller,car,390,420,ILSVRC2015_train_00660000
train,larger,car,390,420,ILSVRC2015_train_00660000
car,stop_front,train,390,420,ILSVRC2015_train_00660000
car,stop_right,train,390,420,ILSVRC2015_train_00660000
train,move_right,car,390,420,ILSVRC2015_train_00660000
train,move_past,car,390,420,ILSVRC2015_train_00660000
train,taller,car,390,420,ILSVRC2015_train_00660000
train,larger,car,390,420,ILSVRC2015_train_00660000
car,stop_left,train,390,420,ILSVRC2015_train_00660000
car,stop_right,car,390,420,ILSVRC2015_train_00660000
car,stop_left,car,390,420,ILSVRC2015_train_00660000
train,move_behind,car,585,615,ILSVRC2015_train_00660000
train,move_away,car,585,615,ILSVRC2015_train_00660000
car,move_front,train,585,615,ILSVRC2015_train_00660000
train,move_behind,car,645,675,ILSVRC2015_train_00660000
train,move_away,car,645,675,ILSVRC2015_train_00660000
car,move_front,train,645,675,ILSVRC2015_train_00660000
train,move_right,car,645,675,ILSVRC2015_train_00660000
train,move_behind,car,645,675,ILSVRC2015_train_00660000
train,move_away,car,645,675,ILSVRC2015_train_00660000
car,move_front,train,645,675,ILSVRC2015_train_00660000
car,move_left,train,645,675,ILSVRC2015_train_00660000
car,move_right,car,645,675,ILSVRC2015_train_00660000
car,move_toward,car,645,675,ILSVRC2015_train_00660000
car,move_toward,car,645,675,ILSVRC2015_train_00660000
car,move_left,car,645,675,ILSVRC2015_train_00660000
car,move_right,car,735,765,ILSVRC2015_train_00660000
car,move_toward,car,735,765,ILSVRC2015_train_00660000
car,move_toward,car,735,765,ILSVRC2015_train_00660000
car,move_left,car,735,765,ILSVRC2015_train_00660000
car,move_right,car,735,765,ILSVRC2015_train_00660000
car,move_toward,car,735,765,ILSVRC2015_train_00660000
car,move_toward,car,735,765,ILSVRC2015_train_00660000
car,move_left,car,735,765,ILSVRC2015_train_00660000
car,move_right,car,735,765,ILSVRC2015_train_00660000
car,move_left,car,735,765,ILSVRC2015_train_00660000
car,follow,car,735,765,ILSVRC2015_train_00660000
car,move_right,car,750,780,ILSVRC2015_train_00660000
car,move_past,car,750,780,ILSVRC2015_train_00660000
car,move_behind,car,750,780,ILSVRC2015_train_00660000
car,move_toward,car,750,780,ILSVRC2015_train_00660000
car,move_past,car,750,780,ILSVRC2015_train_00660000
car,move_toward,car,750,780,ILSVRC2015_train_00660000
car,move_front,car,750,780,ILSVRC2015_train_00660000
car,move_left,car,750,780,ILSVRC2015_train_00660000
car,move_right,car,750,780,ILSVRC2015_train_00660000
car,move_toward,car,750,780,ILSVRC2015_train_00660000
car,move_toward,car,750,780,ILSVRC2015_train_00660000
car,move_left,car,750,780,ILSVRC2015_train_00660000
car,move_left,car,750,780,ILSVRC2015_train_00660000
car,move_right,car,750,780,ILSVRC2015_train_00660000
car,follow,car,750,780,ILSVRC2015_train_00660000
car,move_right,car,750,780,ILSVRC2015_train_00660000
car,move_left,car,750,780,ILSVRC2015_train_00660000
car,follow,car,750,780,ILSVRC2015_train_00660000
car,move_toward,car,750,780,ILSVRC2015_train_00660000
car,move_left,car,750,780,ILSVRC2015_train_00660000
car,move_toward,car,750,780,ILSVRC2015_train_00660000
car,move_right,car,750,780,ILSVRC2015_train_00660000
car,move_toward,car,750,780,ILSVRC2015_train_00660000
car,move_left,car,750,780,ILSVRC2015_train_00660000
car,move_toward,car,750,780,ILSVRC2015_train_00660000
car,move_right,car,750,780,ILSVRC2015_train_00660000
car,move_past,car,795,825,ILSVRC2015_train_00660000
car,move_away,car,795,825,ILSVRC2015_train_00660000
car,move_left,car,795,825,ILSVRC2015_train_00660000
car,move_past,car,795,825,ILSVRC2015_train_00660000
car,move_away,car,795,825,ILSVRC2015_train_00660000
car,move_right,car,795,825,ILSVRC2015_train_00660000
car,move_left,car,795,825,ILSVRC2015_train_00660000
car,move_right,car,795,825,ILSVRC2015_train_00660000
car,follow,car,795,825,ILSVRC2015_train_00660000
car,move_toward,car,795,825,ILSVRC2015_train_00660000
car,move_left,car,795,825,ILSVRC2015_train_00660000
car,move_toward,car,795,825,ILSVRC2015_train_00660000
car,move_right,car,795,825,ILSVRC2015_train_00660000
car,move_away,car,825,855,ILSVRC2015_train_00660000
car,move_left,car,825,855,ILSVRC2015_train_00660000
car,move_away,car,825,855,ILSVRC2015_train_00660000
car,move_right,car,825,855,ILSVRC2015_train_00660000
car,away,car,825,855,ILSVRC2015_train_00660000
car,left,car,825,855,ILSVRC2015_train_00660000
car,move_right,car,825,855,ILSVRC2015_train_00660000
car,follow,car,825,855,ILSVRC2015_train_00660000
car,move_past,car,825,855,ILSVRC2015_train_00660000
car,move_front,car,825,855,ILSVRC2015_train_00660000
car,move_left,car,825,855,ILSVRC2015_train_00660000
car,move_past,car,825,855,ILSVRC2015_train_00660000
car,move_behind,car,825,855,ILSVRC2015_train_00660000
car,move_right,car,825,855,ILSVRC2015_train_00660000
car,move_right,car,855,885,ILSVRC2015_train_00660000
car,move_left,car,855,885,ILSVRC2015_train_00660000
car,follow,car,855,885,ILSVRC2015_train_00660000
car,move_next_to,car,855,885,ILSVRC2015_train_00660000
car,move_past,car,855,885,ILSVRC2015_train_00660000
car,move_front,car,855,885,ILSVRC2015_train_00660000
car,move_next_to,car,855,885,ILSVRC2015_train_00660000
car,move_past,car,855,885,ILSVRC2015_train_00660000
car,move_behind,car,855,885,ILSVRC2015_train_00660000
car,move_toward,car,855,885,ILSVRC2015_train_00660000
car,move_left,car,855,885,ILSVRC2015_train_00660000
car,move_toward,car,855,885,ILSVRC2015_train_00660000
car,move_right,car,855,885,ILSVRC2015_train_00660000
car,move_right,car,855,885,ILSVRC2015_train_00660000
car,move_left,car,855,885,ILSVRC2015_train_00660000
car,follow,car,855,885,ILSVRC2015_train_00660000
car,move_toward,car,855,885,ILSVRC2015_train_00660000
car,move_left,car,855,885,ILSVRC2015_train_00660000
car,move_toward,car,855,885,ILSVRC2015_train_00660000
car,move_right,car,855,885,ILSVRC2015_train_00660000
